Date,Rainfall_mm,Barangay,Static_Score,Rain_3Day_Sum
12/06/2019,1.36,Sahud Ulan,0.217047146,14.46
13/06/2019,11.08,Sahud Ulan,0.217047146,18.6
14/06/2019,12,Sahud Ulan,0.217047146,24.44
15/06/2019,6.32,Sahud Ulan,0.217047146,29.4
16/06/2019,8.34,Sahud Ulan,0.217047146,26.66
17/06/2019,18.36,Sahud Ulan,0.217047146,33.02
18/06/2019,4.72,Sahud Ulan,0.217047146,31.42
19/06/2019,1.81,Sahud Ulan,0.217047146,24.89
20/06/2019,6.01,Sahud Ulan,0.217047146,12.54
21/06/2019,4.12,Sahud Ulan,0.217047146,11.94
22/06/2019,8.23,Sahud Ulan,0.217047146,18.36
23/06/2019,13.32,Sahud Ulan,0.217047146,25.67
24/06/2019,21.92,Sahud Ulan,0.217047146,43.47
25/06/2019,6.13,Sahud Ulan,0.217047146,41.37
26/06/2019,9.62,Sahud Ulan,0.217047146,37.67
27/06/2019,11.38,Sahud Ulan,0.217047146,27.13
28/06/2019,63.14,Sahud Ulan,0.217047146,84.14
29/06/2019,17.22,Sahud Ulan,0.217047146,91.74
30/06/2019,23.5,Sahud Ulan,0.217047146,103.86
01/07/2019,36.33,Sahud Ulan,0.217047146,77.05
02/07/2019,10.38,Sahud Ulan,0.217047146,70.21
03/07/2019,0.97,Sahud Ulan,0.217047146,47.68
04/07/2019,0.94,Sahud Ulan,0.217047146,12.29
05/07/2019,1.5,Sahud Ulan,0.217047146,3.41
06/07/2019,2.27,Sahud Ulan,0.217047146,4.71
07/07/2019,2.31,Sahud Ulan,0.217047146,6.08
08/07/2019,1.86,Sahud Ulan,0.217047146,6.44
09/07/2019,0.73,Sahud Ulan,0.217047146,4.9
10/07/2019,3.08,Sahud Ulan,0.217047146,5.67
11/07/2019,2.44,Sahud Ulan,0.217047146,6.25
12/07/2019,4.1,Sahud Ulan,0.217047146,9.62
13/07/2019,5.49,Sahud Ulan,0.217047146,12.03
14/07/2019,6.94,Sahud Ulan,0.217047146,16.53
15/07/2019,7.97,Sahud Ulan,0.217047146,20.4
16/07/2019,19.01,Sahud Ulan,0.217047146,33.92
17/07/2019,6.01,Sahud Ulan,0.217047146,32.99
18/07/2019,15.86,Sahud Ulan,0.217047146,40.88
19/07/2019,34.27,Sahud Ulan,0.217047146,56.14
20/07/2019,2.36,Sahud Ulan,0.217047146,52.49
21/07/2019,8.26,Sahud Ulan,0.217047146,44.89
22/07/2019,13.68,Sahud Ulan,0.217047146,24.3
23/07/2019,5.67,Sahud Ulan,0.217047146,27.61
24/07/2019,9.71,Sahud Ulan,0.217047146,29.06
25/07/2019,17.6,Sahud Ulan,0.217047146,32.98
26/07/2019,5.68,Sahud Ulan,0.217047146,32.99
27/07/2019,14.1,Sahud Ulan,0.217047146,37.38
28/07/2019,17.2,Sahud Ulan,0.217047146,36.98
29/07/2019,25.69,Sahud Ulan,0.217047146,56.99
30/07/2019,47.8,Sahud Ulan,0.217047146,90.69
31/07/2019,17.89,Sahud Ulan,0.217047146,91.38
01/08/2019,23.86,Sahud Ulan,0.217047146,89.55
02/08/2019,43.25,Sahud Ulan,0.217047146,85
03/08/2019,92.02,Sahud Ulan,0.217047146,159.13
04/08/2019,33.07,Sahud Ulan,0.217047146,168.34
05/08/2019,32.44,Sahud Ulan,0.217047146,157.53
06/08/2019,38.96,Sahud Ulan,0.217047146,104.47
07/08/2019,12.74,Sahud Ulan,0.217047146,84.14
08/08/2019,24.73,Sahud Ulan,0.217047146,76.43
09/08/2019,17.32,Sahud Ulan,0.217047146,54.79
10/08/2019,9.19,Sahud Ulan,0.217047146,51.24
11/08/2019,2.67,Sahud Ulan,0.217047146,29.18
12/08/2019,3.89,Sahud Ulan,0.217047146,15.75
13/08/2019,9.98,Sahud Ulan,0.217047146,16.54
14/08/2019,3.12,Sahud Ulan,0.217047146,16.99
15/08/2019,0.77,Sahud Ulan,0.217047146,13.87
16/08/2019,1.52,Sahud Ulan,0.217047146,5.41
17/08/2019,1.24,Sahud Ulan,0.217047146,3.53
18/08/2019,1.16,Sahud Ulan,0.217047146,3.92
19/08/2019,3.44,Sahud Ulan,0.217047146,5.84
20/08/2019,4.6,Sahud Ulan,0.217047146,9.2
21/08/2019,25.39,Sahud Ulan,0.217047146,33.43
22/08/2019,12.38,Sahud Ulan,0.217047146,42.37
23/08/2019,7.19,Sahud Ulan,0.217047146,44.96
24/08/2019,22.78,Sahud Ulan,0.217047146,42.35
25/08/2019,14.08,Sahud Ulan,0.217047146,44.05
26/08/2019,25.73,Sahud Ulan,0.217047146,62.59
27/08/2019,20.78,Sahud Ulan,0.217047146,60.59
28/08/2019,1.84,Sahud Ulan,0.217047146,48.35
29/08/2019,10.12,Sahud Ulan,0.217047146,32.74
30/08/2019,11.78,Sahud Ulan,0.217047146,23.74
31/08/2019,12.77,Sahud Ulan,0.217047146,34.67
01/09/2019,19.66,Sahud Ulan,0.217047146,44.21
02/09/2019,25.47,Sahud Ulan,0.217047146,57.9
03/09/2019,8.43,Sahud Ulan,0.217047146,53.56
04/09/2019,3.52,Sahud Ulan,0.217047146,37.42
05/09/2019,3.04,Sahud Ulan,0.217047146,14.99
06/09/2019,4.77,Sahud Ulan,0.217047146,11.33
07/09/2019,7.28,Sahud Ulan,0.217047146,15.09
08/09/2019,14.29,Sahud Ulan,0.217047146,26.34
09/09/2019,14.81,Sahud Ulan,0.217047146,36.38
10/09/2019,8.48,Sahud Ulan,0.217047146,37.58
11/09/2019,20.4,Sahud Ulan,0.217047146,43.69
12/09/2019,12.49,Sahud Ulan,0.217047146,41.37
13/09/2019,15.06,Sahud Ulan,0.217047146,47.95
14/09/2019,9.15,Sahud Ulan,0.217047146,36.7
15/09/2019,14.9,Sahud Ulan,0.217047146,39.11
16/09/2019,32.05,Sahud Ulan,0.217047146,56.1
17/09/2019,21.2,Sahud Ulan,0.217047146,68.15
18/09/2019,37.74,Sahud Ulan,0.217047146,90.99
19/09/2019,25.74,Sahud Ulan,0.217047146,84.68
20/09/2019,41.07,Sahud Ulan,0.217047146,104.55
21/09/2019,13.31,Sahud Ulan,0.217047146,80.12
22/09/2019,0.34,Sahud Ulan,0.217047146,54.72
23/09/2019,0.3,Sahud Ulan,0.217047146,13.95
24/09/2019,1.19,Sahud Ulan,0.217047146,1.83
25/09/2019,1.06,Sahud Ulan,0.217047146,2.55
26/09/2019,3.01,Sahud Ulan,0.217047146,5.26
27/09/2019,2.28,Sahud Ulan,0.217047146,6.35
28/09/2019,1.51,Sahud Ulan,0.217047146,6.8
29/09/2019,2.87,Sahud Ulan,0.217047146,6.66
30/09/2019,3.08,Sahud Ulan,0.217047146,7.46
01/10/2019,1.99,Sahud Ulan,0.217047146,7.94
02/10/2019,8.26,Sahud Ulan,0.217047146,13.33
03/10/2019,2.48,Sahud Ulan,0.217047146,12.73
04/10/2019,3.04,Sahud Ulan,0.217047146,13.78
05/10/2019,2.54,Sahud Ulan,0.217047146,8.06
06/10/2019,2.37,Sahud Ulan,0.217047146,7.95
07/10/2019,0.22,Sahud Ulan,0.217047146,5.13
08/10/2019,0.87,Sahud Ulan,0.217047146,3.46
09/10/2019,6.16,Sahud Ulan,0.217047146,7.25
10/10/2019,3.23,Sahud Ulan,0.217047146,10.26
11/10/2019,6.16,Sahud Ulan,0.217047146,15.55
12/10/2019,2.58,Sahud Ulan,0.217047146,11.97
13/10/2019,1.44,Sahud Ulan,0.217047146,10.18
14/10/2019,4.61,Sahud Ulan,0.217047146,8.63
15/10/2019,1.56,Sahud Ulan,0.217047146,7.61
16/10/2019,0.73,Sahud Ulan,0.217047146,6.9
17/10/2019,0.42,Sahud Ulan,0.217047146,2.71
18/10/2019,0.63,Sahud Ulan,0.217047146,1.78
19/10/2019,2.51,Sahud Ulan,0.217047146,3.56
20/10/2019,4.34,Sahud Ulan,0.217047146,7.48
21/10/2019,4.83,Sahud Ulan,0.217047146,11.68
22/10/2019,6.3,Sahud Ulan,0.217047146,15.47
23/10/2019,3.02,Sahud Ulan,0.217047146,14.15
24/10/2019,3.74,Sahud Ulan,0.217047146,13.06
25/10/2019,1.53,Sahud Ulan,0.217047146,8.29
26/10/2019,0.76,Sahud Ulan,0.217047146,6.03
27/10/2019,4.23,Sahud Ulan,0.217047146,6.52
28/10/2019,5.2,Sahud Ulan,0.217047146,10.19
29/10/2019,11.28,Sahud Ulan,0.217047146,20.71
30/10/2019,8.92,Sahud Ulan,0.217047146,25.4
31/10/2019,5.15,Sahud Ulan,0.217047146,25.35
01/11/2019,16.8,Sahud Ulan,0.217047146,30.87
02/11/2019,10.93,Sahud Ulan,0.217047146,32.88
03/11/2019,23.95,Sahud Ulan,0.217047146,51.68
04/11/2019,7.95,Sahud Ulan,0.217047146,42.83
05/11/2019,14.24,Sahud Ulan,0.217047146,46.14
06/11/2019,17.64,Sahud Ulan,0.217047146,39.83
07/11/2019,12.02,Sahud Ulan,0.217047146,43.9
08/11/2019,4.2,Sahud Ulan,0.217047146,33.86
09/11/2019,4.45,Sahud Ulan,0.217047146,20.67
10/11/2019,1.09,Sahud Ulan,0.217047146,9.74
11/11/2019,0.74,Sahud Ulan,0.217047146,6.28
12/11/2019,1.36,Sahud Ulan,0.217047146,3.19
13/11/2019,1.23,Sahud Ulan,0.217047146,3.33
14/11/2019,0.79,Sahud Ulan,0.217047146,3.38
15/11/2019,0.72,Sahud Ulan,0.217047146,2.74
16/11/2019,3.6,Sahud Ulan,0.217047146,5.11
17/11/2019,2.94,Sahud Ulan,0.217047146,7.26
18/11/2019,0.74,Sahud Ulan,0.217047146,7.28
19/11/2019,0.28,Sahud Ulan,0.217047146,3.96
20/11/2019,3.54,Sahud Ulan,0.217047146,4.56
21/11/2019,1.68,Sahud Ulan,0.217047146,5.5
22/11/2019,2.89,Sahud Ulan,0.217047146,8.11
23/11/2019,3.32,Sahud Ulan,0.217047146,7.89
24/11/2019,4.08,Sahud Ulan,0.217047146,10.29
25/11/2019,2.81,Sahud Ulan,0.217047146,10.21
26/11/2019,1.44,Sahud Ulan,0.217047146,8.33
27/11/2019,3.05,Sahud Ulan,0.217047146,7.3
28/11/2019,0.76,Sahud Ulan,0.217047146,5.25
29/11/2019,0.28,Sahud Ulan,0.217047146,4.09
30/11/2019,0.18,Sahud Ulan,0.217047146,1.22
01/12/2019,0.38,Sahud Ulan,0.217047146,0.84
02/12/2019,0.9,Sahud Ulan,0.217047146,1.46
03/12/2019,87.39,Sahud Ulan,0.217047146,88.67
04/12/2019,3.17,Sahud Ulan,0.217047146,91.46
05/12/2019,3.6,Sahud Ulan,0.217047146,94.16
06/12/2019,1.93,Sahud Ulan,0.217047146,8.7
07/12/2019,0.24,Sahud Ulan,0.217047146,5.77
08/12/2019,0.16,Sahud Ulan,0.217047146,2.33
09/12/2019,0.2,Sahud Ulan,0.217047146,0.6
10/12/2019,0.15,Sahud Ulan,0.217047146,0.51
11/12/2019,0.33,Sahud Ulan,0.217047146,0.68
12/12/2019,1.22,Sahud Ulan,0.217047146,1.7
13/12/2019,1.05,Sahud Ulan,0.217047146,2.6
14/12/2019,1.2,Sahud Ulan,0.217047146,3.47
15/12/2019,1.27,Sahud Ulan,0.217047146,3.52
16/12/2019,0.51,Sahud Ulan,0.217047146,2.98
17/12/2019,0.04,Sahud Ulan,0.217047146,1.82
18/12/2019,0.14,Sahud Ulan,0.217047146,0.69
19/12/2019,0.5,Sahud Ulan,0.217047146,0.68
20/12/2019,0.94,Sahud Ulan,0.217047146,1.58
21/12/2019,0.22,Sahud Ulan,0.217047146,1.66
22/12/2019,0.06,Sahud Ulan,0.217047146,1.22
23/12/2019,0.27,Sahud Ulan,0.217047146,0.55
24/12/2019,0.49,Sahud Ulan,0.217047146,0.82
25/12/2019,15.87,Sahud Ulan,0.217047146,16.63
26/12/2019,10.91,Sahud Ulan,0.217047146,27.27
27/12/2019,3.62,Sahud Ulan,0.217047146,30.4
28/12/2019,4.22,Sahud Ulan,0.217047146,18.75
29/12/2019,0.1,Sahud Ulan,0.217047146,7.94
30/12/2019,0.23,Sahud Ulan,0.217047146,4.55
31/12/2019,0.5,Sahud Ulan,0.217047146,0.83
01/01/2020,1.63,Sahud Ulan,0.217047146,2.36
02/01/2020,0.45,Sahud Ulan,0.217047146,2.58
03/01/2020,0.13,Sahud Ulan,0.217047146,2.21
04/01/2020,0.29,Sahud Ulan,0.217047146,0.87
05/01/2020,0.12,Sahud Ulan,0.217047146,0.54
06/01/2020,0.08,Sahud Ulan,0.217047146,0.49
07/01/2020,1.13,Sahud Ulan,0.217047146,1.33
08/01/2020,1.49,Sahud Ulan,0.217047146,2.7
09/01/2020,0.69,Sahud Ulan,0.217047146,3.31
10/01/2020,0.45,Sahud Ulan,0.217047146,2.63
11/01/2020,0.62,Sahud Ulan,0.217047146,1.76
12/01/2020,1.06,Sahud Ulan,0.217047146,2.13
13/01/2020,0.83,Sahud Ulan,0.217047146,2.51
14/01/2020,0.38,Sahud Ulan,0.217047146,2.27
15/01/2020,0.11,Sahud Ulan,0.217047146,1.32
16/01/2020,0.15,Sahud Ulan,0.217047146,0.64
17/01/2020,0.67,Sahud Ulan,0.217047146,0.93
18/01/2020,0.31,Sahud Ulan,0.217047146,1.13
19/01/2020,0.12,Sahud Ulan,0.217047146,1.1
20/01/2020,0.07,Sahud Ulan,0.217047146,0.5
21/01/2020,0.03,Sahud Ulan,0.217047146,0.22
22/01/2020,0.02,Sahud Ulan,0.217047146,0.12
23/01/2020,0.05,Sahud Ulan,0.217047146,0.1
24/01/2020,6.91,Sahud Ulan,0.217047146,6.98
25/01/2020,14.28,Sahud Ulan,0.217047146,21.24
26/01/2020,1.36,Sahud Ulan,0.217047146,22.55
27/01/2020,0.03,Sahud Ulan,0.217047146,15.67
28/01/2020,0.05,Sahud Ulan,0.217047146,1.44
29/01/2020,0.13,Sahud Ulan,0.217047146,0.21
30/01/2020,0.58,Sahud Ulan,0.217047146,0.76
31/01/2020,0.93,Sahud Ulan,0.217047146,1.64
01/02/2020,0.3,Sahud Ulan,0.217047146,1.81
02/02/2020,0.46,Sahud Ulan,0.217047146,1.69
03/02/2020,0.4,Sahud Ulan,0.217047146,1.16
04/02/2020,0.05,Sahud Ulan,0.217047146,0.91
05/02/2020,0.39,Sahud Ulan,0.217047146,0.84
06/02/2020,0.85,Sahud Ulan,0.217047146,1.29
07/02/2020,10.03,Sahud Ulan,0.217047146,11.27
08/02/2020,7.89,Sahud Ulan,0.217047146,18.77
09/02/2020,2.19,Sahud Ulan,0.217047146,20.11
10/02/2020,0.11,Sahud Ulan,0.217047146,10.19
11/02/2020,0.05,Sahud Ulan,0.217047146,2.35
12/02/2020,0.01,Sahud Ulan,0.217047146,0.17
13/02/2020,0.22,Sahud Ulan,0.217047146,0.28
14/02/2020,0.3,Sahud Ulan,0.217047146,0.53
15/02/2020,0.01,Sahud Ulan,0.217047146,0.53
16/02/2020,0.02,Sahud Ulan,0.217047146,0.33
17/02/2020,2.6,Sahud Ulan,0.217047146,2.63
18/02/2020,16.76,Sahud Ulan,0.217047146,19.38
19/02/2020,4.53,Sahud Ulan,0.217047146,23.89
20/02/2020,22.01,Sahud Ulan,0.217047146,43.3
21/02/2020,25.55,Sahud Ulan,0.217047146,52.09
22/02/2020,8.12,Sahud Ulan,0.217047146,55.68
23/02/2020,15.92,Sahud Ulan,0.217047146,49.59
24/02/2020,2.52,Sahud Ulan,0.217047146,26.56
25/02/2020,0.3,Sahud Ulan,0.217047146,18.74
26/02/2020,1.9,Sahud Ulan,0.217047146,4.72
27/02/2020,0.34,Sahud Ulan,0.217047146,2.54
28/02/2020,0.1,Sahud Ulan,0.217047146,2.34
29/02/2020,0.04,Sahud Ulan,0.217047146,0.48
01/03/2020,0.1,Sahud Ulan,0.217047146,0.24
02/03/2020,0.05,Sahud Ulan,0.217047146,0.19
03/03/2020,13.42,Sahud Ulan,0.217047146,13.57
04/03/2020,5.73,Sahud Ulan,0.217047146,19.2
05/03/2020,0,Sahud Ulan,0.217047146,19.15
06/03/2020,0.4,Sahud Ulan,0.217047146,6.13
07/03/2020,0.23,Sahud Ulan,0.217047146,0.63
08/03/2020,0.41,Sahud Ulan,0.217047146,1.04
09/03/2020,0.48,Sahud Ulan,0.217047146,1.12
10/03/2020,1.15,Sahud Ulan,0.217047146,2.04
11/03/2020,1.86,Sahud Ulan,0.217047146,3.49
12/03/2020,0.08,Sahud Ulan,0.217047146,3.09
13/03/2020,0.6,Sahud Ulan,0.217047146,2.54
14/03/2020,12.19,Sahud Ulan,0.217047146,12.87
15/03/2020,47.27,Sahud Ulan,0.217047146,60.06
16/03/2020,9.51,Sahud Ulan,0.217047146,68.97
17/03/2020,17.54,Sahud Ulan,0.217047146,74.32
18/03/2020,3.88,Sahud Ulan,0.217047146,30.93
19/03/2020,0.19,Sahud Ulan,0.217047146,21.61
20/03/2020,0.33,Sahud Ulan,0.217047146,4.4
21/03/2020,0.44,Sahud Ulan,0.217047146,0.96
22/03/2020,4.83,Sahud Ulan,0.217047146,5.6
23/03/2020,1.22,Sahud Ulan,0.217047146,6.49
24/03/2020,0.35,Sahud Ulan,0.217047146,6.4
25/03/2020,0.06,Sahud Ulan,0.217047146,1.63
26/03/2020,0.02,Sahud Ulan,0.217047146,0.43
27/03/2020,12.26,Sahud Ulan,0.217047146,12.34
28/03/2020,13.85,Sahud Ulan,0.217047146,26.13
29/03/2020,5.8,Sahud Ulan,0.217047146,31.91
30/03/2020,9.92,Sahud Ulan,0.217047146,29.57
31/03/2020,6.81,Sahud Ulan,0.217047146,22.53
01/04/2020,9.32,Sahud Ulan,0.217047146,26.05
02/04/2020,0.17,Sahud Ulan,0.217047146,16.3
03/04/2020,0.03,Sahud Ulan,0.217047146,9.52
04/04/2020,0.62,Sahud Ulan,0.217047146,0.82
05/04/2020,0.17,Sahud Ulan,0.217047146,0.82
06/04/2020,0.08,Sahud Ulan,0.217047146,0.87
07/04/2020,0.08,Sahud Ulan,0.217047146,0.33
08/04/2020,2.16,Sahud Ulan,0.217047146,2.32
09/04/2020,7.62,Sahud Ulan,0.217047146,9.86
10/04/2020,1.02,Sahud Ulan,0.217047146,10.8
11/04/2020,1.46,Sahud Ulan,0.217047146,10.1
12/04/2020,5.33,Sahud Ulan,0.217047146,7.81
13/04/2020,2.64,Sahud Ulan,0.217047146,9.43
14/04/2020,4.73,Sahud Ulan,0.217047146,12.7
15/04/2020,3.66,Sahud Ulan,0.217047146,11.03
16/04/2020,0.51,Sahud Ulan,0.217047146,8.9
17/04/2020,2.74,Sahud Ulan,0.217047146,6.91
18/04/2020,24.67,Sahud Ulan,0.217047146,27.92
19/04/2020,12.2,Sahud Ulan,0.217047146,39.61
20/04/2020,1.56,Sahud Ulan,0.217047146,38.43
21/04/2020,0.72,Sahud Ulan,0.217047146,14.48
22/04/2020,12.9,Sahud Ulan,0.217047146,15.18
23/04/2020,16.92,Sahud Ulan,0.217047146,30.54
24/04/2020,8.03,Sahud Ulan,0.217047146,37.85
25/04/2020,27.14,Sahud Ulan,0.217047146,52.09
26/04/2020,21.61,Sahud Ulan,0.217047146,56.78
27/04/2020,15.05,Sahud Ulan,0.217047146,63.8
28/04/2020,0.06,Sahud Ulan,0.217047146,36.72
29/04/2020,8.14,Sahud Ulan,0.217047146,23.25
30/04/2020,1.97,Sahud Ulan,0.217047146,10.17
01/05/2020,0.82,Sahud Ulan,0.217047146,10.93
02/05/2020,0.35,Sahud Ulan,0.217047146,3.14
03/05/2020,2.52,Sahud Ulan,0.217047146,3.69
04/05/2020,1.49,Sahud Ulan,0.217047146,4.36
05/05/2020,1.34,Sahud Ulan,0.217047146,5.35
06/05/2020,4.81,Sahud Ulan,0.217047146,7.64
07/05/2020,4.13,Sahud Ulan,0.217047146,10.28
08/05/2020,1.63,Sahud Ulan,0.217047146,10.57
09/05/2020,3.59,Sahud Ulan,0.217047146,9.35
10/05/2020,10.18,Sahud Ulan,0.217047146,15.4
11/05/2020,2.11,Sahud Ulan,0.217047146,15.88
12/05/2020,3.27,Sahud Ulan,0.217047146,15.56
13/05/2020,3.53,Sahud Ulan,0.217047146,8.91
14/05/2020,5.57,Sahud Ulan,0.217047146,12.37
15/05/2020,20.69,Sahud Ulan,0.217047146,29.79
16/05/2020,8.3,Sahud Ulan,0.217047146,34.56
17/05/2020,0.59,Sahud Ulan,0.217047146,29.58
18/05/2020,0.52,Sahud Ulan,0.217047146,9.41
19/05/2020,2.11,Sahud Ulan,0.217047146,3.22
20/05/2020,2.65,Sahud Ulan,0.217047146,5.28
21/05/2020,1.97,Sahud Ulan,0.217047146,6.73
22/05/2020,6.64,Sahud Ulan,0.217047146,11.26
23/05/2020,8.46,Sahud Ulan,0.217047146,17.07
24/05/2020,3.5,Sahud Ulan,0.217047146,18.6
25/05/2020,0.95,Sahud Ulan,0.217047146,12.91
26/05/2020,0.76,Sahud Ulan,0.217047146,5.21
27/05/2020,4.08,Sahud Ulan,0.217047146,5.79
28/05/2020,3.7,Sahud Ulan,0.217047146,8.54
29/05/2020,4.85,Sahud Ulan,0.217047146,12.63
30/05/2020,2.73,Sahud Ulan,0.217047146,11.28
31/05/2020,1.99,Sahud Ulan,0.217047146,9.57
01/06/2020,13.5,Sahud Ulan,0.217047146,18.22
02/06/2020,10.48,Sahud Ulan,0.217047146,25.97
03/06/2020,9.27,Sahud Ulan,0.217047146,33.25
04/06/2020,2.51,Sahud Ulan,0.217047146,22.26
05/06/2020,6.82,Sahud Ulan,0.217047146,18.6
06/06/2020,11.03,Sahud Ulan,0.217047146,20.36
07/06/2020,16.7,Sahud Ulan,0.217047146,34.55
08/06/2020,29.28,Sahud Ulan,0.217047146,57.01
09/06/2020,9.58,Sahud Ulan,0.217047146,55.56
10/06/2020,24.35,Sahud Ulan,0.217047146,63.21
11/06/2020,57.71,Sahud Ulan,0.217047146,91.64
12/06/2020,65.87,Sahud Ulan,0.217047146,147.93
13/06/2020,29.94,Sahud Ulan,0.217047146,153.52
14/06/2020,36.42,Sahud Ulan,0.217047146,132.23
15/06/2020,7.18,Sahud Ulan,0.217047146,73.54
16/06/2020,11.31,Sahud Ulan,0.217047146,54.91
17/06/2020,13.66,Sahud Ulan,0.217047146,32.15
18/06/2020,3.43,Sahud Ulan,0.217047146,28.4
19/06/2020,17.67,Sahud Ulan,0.217047146,34.76
20/06/2020,24.11,Sahud Ulan,0.217047146,45.21
21/06/2020,12.41,Sahud Ulan,0.217047146,54.19
22/06/2020,2.76,Sahud Ulan,0.217047146,39.28
23/06/2020,5.92,Sahud Ulan,0.217047146,21.09
24/06/2020,3.25,Sahud Ulan,0.217047146,11.93
25/06/2020,6.38,Sahud Ulan,0.217047146,15.55
26/06/2020,8.82,Sahud Ulan,0.217047146,18.45
27/06/2020,60.86,Sahud Ulan,0.217047146,76.06
28/06/2020,41.56,Sahud Ulan,0.217047146,111.24
29/06/2020,5.01,Sahud Ulan,0.217047146,107.43
30/06/2020,3.64,Sahud Ulan,0.217047146,50.21
01/07/2020,2.18,Sahud Ulan,0.217047146,10.83
02/07/2020,1.55,Sahud Ulan,0.217047146,7.37
03/07/2020,4.63,Sahud Ulan,0.217047146,8.36
04/07/2020,8.66,Sahud Ulan,0.217047146,14.84
05/07/2020,5.35,Sahud Ulan,0.217047146,18.64
06/07/2020,5.4,Sahud Ulan,0.217047146,19.41
07/07/2020,3.45,Sahud Ulan,0.217047146,14.2
08/07/2020,2.43,Sahud Ulan,0.217047146,11.28
09/07/2020,3.84,Sahud Ulan,0.217047146,9.72
10/07/2020,8.25,Sahud Ulan,0.217047146,14.52
11/07/2020,10.3,Sahud Ulan,0.217047146,22.39
12/07/2020,5,Sahud Ulan,0.217047146,23.55
13/07/2020,5.71,Sahud Ulan,0.217047146,21.01
14/07/2020,3.31,Sahud Ulan,0.217047146,14.02
15/07/2020,5.53,Sahud Ulan,0.217047146,14.55
16/07/2020,5.55,Sahud Ulan,0.217047146,14.39
17/07/2020,9.56,Sahud Ulan,0.217047146,20.64
18/07/2020,5.24,Sahud Ulan,0.217047146,20.35
19/07/2020,8.16,Sahud Ulan,0.217047146,22.96
20/07/2020,3.68,Sahud Ulan,0.217047146,17.08
21/07/2020,7.83,Sahud Ulan,0.217047146,19.67
22/07/2020,5.26,Sahud Ulan,0.217047146,16.77
23/07/2020,5.6,Sahud Ulan,0.217047146,18.69
24/07/2020,7.27,Sahud Ulan,0.217047146,18.13
25/07/2020,7.74,Sahud Ulan,0.217047146,20.61
26/07/2020,8.81,Sahud Ulan,0.217047146,23.82
27/07/2020,9.6,Sahud Ulan,0.217047146,26.15
28/07/2020,18.57,Sahud Ulan,0.217047146,36.98
29/07/2020,38.56,Sahud Ulan,0.217047146,66.73
30/07/2020,49.13,Sahud Ulan,0.217047146,106.26
31/07/2020,15.58,Sahud Ulan,0.217047146,103.27
01/08/2020,13.55,Sahud Ulan,0.217047146,78.26
02/08/2020,12.85,Sahud Ulan,0.217047146,41.98
03/08/2020,1.86,Sahud Ulan,0.217047146,28.26
04/08/2020,6.9,Sahud Ulan,0.217047146,21.61
05/08/2020,5.87,Sahud Ulan,0.217047146,14.63
06/08/2020,6.01,Sahud Ulan,0.217047146,18.78
07/08/2020,17.88,Sahud Ulan,0.217047146,29.76
08/08/2020,24.66,Sahud Ulan,0.217047146,48.55
09/08/2020,39.52,Sahud Ulan,0.217047146,82.06
10/08/2020,18.36,Sahud Ulan,0.217047146,82.54
11/08/2020,3.71,Sahud Ulan,0.217047146,61.59
12/08/2020,11.39,Sahud Ulan,0.217047146,33.46
13/08/2020,14.82,Sahud Ulan,0.217047146,29.92
14/08/2020,13.75,Sahud Ulan,0.217047146,39.96
15/08/2020,12.51,Sahud Ulan,0.217047146,41.08
16/08/2020,5.64,Sahud Ulan,0.217047146,31.9
17/08/2020,3.86,Sahud Ulan,0.217047146,22.01
18/08/2020,4.27,Sahud Ulan,0.217047146,13.77
19/08/2020,12.2,Sahud Ulan,0.217047146,20.33
20/08/2020,17.57,Sahud Ulan,0.217047146,34.04
21/08/2020,10.56,Sahud Ulan,0.217047146,40.33
22/08/2020,4.59,Sahud Ulan,0.217047146,32.72
23/08/2020,3.44,Sahud Ulan,0.217047146,18.59
24/08/2020,0.76,Sahud Ulan,0.217047146,8.79
25/08/2020,0.12,Sahud Ulan,0.217047146,4.32
26/08/2020,0.14,Sahud Ulan,0.217047146,1.02
27/08/2020,0.39,Sahud Ulan,0.217047146,0.65
28/08/2020,0.46,Sahud Ulan,0.217047146,0.99
29/08/2020,1.05,Sahud Ulan,0.217047146,1.9
30/08/2020,10.55,Sahud Ulan,0.217047146,12.06
31/08/2020,3.85,Sahud Ulan,0.217047146,15.45
01/09/2020,2.08,Sahud Ulan,0.217047146,16.48
02/09/2020,2.34,Sahud Ulan,0.217047146,8.27
03/09/2020,0.35,Sahud Ulan,0.217047146,4.77
04/09/2020,1.09,Sahud Ulan,0.217047146,3.78
05/09/2020,1.3,Sahud Ulan,0.217047146,2.74
06/09/2020,32.82,Sahud Ulan,0.217047146,35.21
07/09/2020,6.7,Sahud Ulan,0.217047146,40.82
08/09/2020,2.75,Sahud Ulan,0.217047146,42.27
09/09/2020,4.4,Sahud Ulan,0.217047146,13.85
10/09/2020,4.55,Sahud Ulan,0.217047146,11.7
11/09/2020,3.1,Sahud Ulan,0.217047146,12.05
12/09/2020,9.97,Sahud Ulan,0.217047146,17.62
13/09/2020,4.88,Sahud Ulan,0.217047146,17.95
14/09/2020,9.1,Sahud Ulan,0.217047146,23.95
15/09/2020,20.1,Sahud Ulan,0.217047146,34.08
16/09/2020,9.36,Sahud Ulan,0.217047146,38.56
17/09/2020,17.55,Sahud Ulan,0.217047146,47.01
18/09/2020,14.39,Sahud Ulan,0.217047146,41.3
